,municipio,latitud,longitud,nombre,categoria,distancia,direccion
587,colmenarejo,40.5607257,-4.0165248,Nativo Restaurante,Restaurantes,397,"Carretera de Galapagar, 28, 28270 Colmenarejo Comunidad de Madrid"
588,colmenarejo,40.5607257,-4.0165248,Casa Triana,Restaurantes,555,"Carretera de Galapagar, 34, 28270 Colmenarejo Comunidad de Madrid"
589,colmenarejo,40.5607257,-4.0165248,Ganar Tiempo,Gimnasios,1866,"Pintor Rafael Boti, 35, 28260 Galapagar Madrid"
590,colmenarejo,40.5607257,-4.0165248,Golden Sport,Gimnasios,1866,"Calle Pintor Rafael Boti, 35, 28260 Galapagar Madrid"
591,colmenar-viejo,40.6587726,-3.7659722,Cepa Colmenar Viejo,Universidades,166,"Plaza de Eulogio Carrasco, 0, 28770 Colmenar Viejo Comunidad de Madrid"
592,colmenar-viejo,40.6587726,-3.7659722,Colegio de Registradores de la Propiedad,Universidades,191,"Cuesta, 2, 28770 Colmenar Viejo Madrid"
593,colmenar-viejo,40.6587726,-3.7659722,Efa Valdemilanos,Universidades,451,"Calle de los Ganaderos, s/n, 28770 Colmenar Viejo Comunidad de Madrid"
594,colmenar-viejo,40.6587726,-3.7659722,Los Puertos,Universidades,485,"Calle de los Tintes, 44, 28770 Colmenar Viejo Comunidad de Madrid"
595,colmenar-viejo,40.6587726,-3.7659722,Reig Gestinova,Universidades,753,"Calle de los Frailes, 108, 28770 Colmenar Viejo Madrid"
596,colmenar-viejo,40.6587726,-3.7659722,IES Angel Corella,Universidades,1202,"Calle del Pradillo, 3, 28770 Colmenar Viejo Comunidad de Madrid"
597,colmenar-viejo,40.6587726,-3.7659722,Uned - Centro Asociado Colmenar Viejo,Universidades,1219,"Pradillo, 3, 28770 Colmenar Viejo Comunidad de Madrid"
598,colmenar-viejo,40.6587726,-3.7659722,Kumon,Universidades,1385,"Local, 4, 28770 Colmenar Viejo Comunidad de Madrid"
599,colmenar-viejo,40.6587726,-3.7659722,Biblioteca Municipal Pablo Picasso,Bibliotecas,100,"Calle de la Iglesia, 12, 28770 Colmenar Viejo Comunidad de Madrid"
600,colmenar-viejo,40.6587726,-3.7659722,Biblioteca Municipal Mario Vargas Llosa,Bibliotecas,195,"Plaza Eulogio Carrasco, 1, 28770 Colmenar Viejo Comunidad de Madrid"
601,colmenar-viejo,40.6587726,-3.7659722,Biblioteca Publica Municipal Miguel de Cervantes,Bibliotecas,1013,"Corazón de María, s/n, 28770 Colmenar Viejo Comunidad de Madrid"
602,colmenar-viejo,40.6587726,-3.7659722,Finca Peñarrubia,Restaurantes,28,"Carretera San Agustín de Guadalix a Colmenar, Km 3.3, Colmenar Viejo Madrid"
603,colmenar-viejo,40.6587726,-3.7659722,Pastelería Artesanal Manolo,Restaurantes,45,"Feria, 7, 28770 Colmenar Viejo Comunidad de Madrid"
604,colmenar-viejo,40.6587726,-3.7659722,Cafetería Manhattan,Restaurantes,119,"Calle Real, 9, 28770 Colmenar Viejo Comunidad de Madrid"
605,colmenar-viejo,40.6587726,-3.7659722,La Toscana Colmenar,Restaurantes,125,"Calle Cruz del Alamillo, 1, 28770 Colmenar Viejo Comunidad de Madrid"
606,colmenar-viejo,40.6587726,-3.7659722,Meson Aljarafe,Restaurantes,205,"Calle de la Retama Nº5, Colmenar Viejo Comunidad de Madrid"
607,colmenar-viejo,40.6587726,-3.7659722,Rte. Cafeteria el Lagar,Restaurantes,223,"Calle del Cura, 24, 28770 Colmenar Viejo Comunidad de Madrid"
608,colmenar-viejo,40.6587726,-3.7659722,Alhajas Gourmet,Restaurantes,236,"Calle Pedro López, 2, 28770 Colmenar Viejo Comunidad de Madrid"
609,colmenar-viejo,40.6587726,-3.7659722,La Taberna San Lucar,Restaurantes,258,"Calle Retama, 11, 28770 Colmenar Viejo Comunidad de Madrid"
610,colmenar-viejo,40.6587726,-3.7659722,Bar Cafetería la Roca,Restaurantes,263,"Calle de Hondorrio, 13, 28770 Colmenar Viejo Madrid"
611,colmenar-viejo,40.6587726,-3.7659722,La Escalinata,Restaurantes,294,"Retama, 18, Colmenar Viejo Madrid"
612,colmenar-viejo,40.6587726,-3.7659722,Gimnasio Villa de Madrid,Gimnasios,200,"Calle Socorro, 10, 28770 Colmenar Viejo Madrid"
613,colmenar-viejo,40.6587726,-3.7659722,6Thcorner,Gimnasios,367,"Calle del Estanco, 6, 28770 Colmenar Viejo Comunidad de Madrid"
614,colmenar-viejo,40.6587726,-3.7659722,Aquae 2000 SPORT Center,Gimnasios,467,"Avenida de la Libertad, 91, 28770 Colmenar Viejo Comunidad de Madrid"
615,colmenar-viejo,40.6587726,-3.7659722,Aquae Wellness Club,Gimnasios,517,"Avenida Libertad, 91 Bajo, 28770 Colmenar Viejo Comunidad de Madrid"
616,colmenar-viejo,40.6587726,-3.7659722,MyGym Center,Gimnasios,864,"Calle del Molino de Viento, 8, 28770 Colmenar Viejo Comunidad de Madrid"
617,colmenar-viejo,40.6587726,-3.7659722,Pilates Studio-Body Brite,Gimnasios,1141,"Calle Mosquilona, 82, 28770 Colmenar Viejo Comunidad de Madrid"
618,colmenar-viejo,40.6587726,-3.7659722,Estudio de Danza Santa Teresa,Gimnasios,1505,"Calle de Salvadios, 38, 28770 Colmenar Viejo Madrid"
619,colmenar-viejo,40.6587726,-3.7659722,Bar Sierra Morena,Discotecas,572,"Sierra Morena, 3, 28770 Colmenar Viejo Comunidad de Madrid"
620,colmenar-viejo,40.6587726,-3.7659722,Blue Moon Music,Discotecas,1431,"Calle Zurbarán, 8, 28770 Colmenar Viejo Comunidad de Madrid"
621,coslada,40.423802,-3.5552882,Formalviz,Universidades,293,"Calle Uruguay, 13, 28822 Coslada Madrid"
622,coslada,40.423802,-3.5552882,Centro Asociado de la Uned de Madrid,Universidades,611,"Avenida de los Príncipes de España, 0, 28823 Coslada Madrid"
623,coslada,40.423802,-3.5552882,Trazos,Universidades,1289,"Avenida Lisboa, 2, 28822 Coslada Madrid"
624,coslada,40.423802,-3.5552882,Colegio Antoni Tapies,Universidades,1327,"Calle Venezuela N-12, Coslada Comunidad de Madrid"
625,coslada,40.423802,-3.5552882,Colegio de Registradores de la Propiedad,Universidades,1492,"Calle Océano Atlántico, 8 Bajo, 28821 Coslada Madrid"
626,coslada,40.423802,-3.5552882,Universidad Nacional de Educación a Distancia,Universidades,1518,"Calle del Júcar, 0, 28823 Coslada Comunidad de Madrid"
627,coslada,40.423802,-3.5552882,Edifio Formación Orange,Universidades,1553,"Avenida de Fuentemar, 41, 28823 Coslada Comunidad de Madrid"
628,coslada,40.423802,-3.5552882,Registro de la Propiedad,Universidades,1630,"Calle Albino Pérez Ayestarain, 4, 28830 San Fernando de Henares Madrid"
629,coslada,40.423802,-3.5552882,Academia Cemn,Universidades,1697,"Plaza del Mar Egeo, 14, 28821 Coslada Comunidad de Madrid"
630,coslada,40.423802,-3.5552882,Escuela Oficial de Idiomas,Universidades,1739,"Avenida de Madrid, 2, Coslada Comunidad de Madrid"
631,coslada,40.423802,-3.5552882,Biblioteca Municipal Margarita Nelken,Bibliotecas,671,"Avenida Principes de España, s/n, 28820 Coslada Comunidad de Madrid"
632,coslada,40.423802,-3.5552882,Biblioteca Publica Municipal la Jaramilla,Bibliotecas,895,"Avenida de la Constitucion, 47, 28821 Coslada Comunidad de Madrid"
633,coslada,40.423802,-3.5552882,Biblioteca,Bibliotecas,1163,"Calle de la Virgen del Mar, 1, 28821 Coslada Comunidad de Madrid"
634,coslada,40.423802,-3.5552882,Biblioteca Obra Social Caja Madrid,Bibliotecas,1198,"Calle de la Iglesia, 13, 28821 Coslada Comunidad de Madrid"
635,coslada,40.423802,-3.5552882,Record Storage,Bibliotecas,1403,"Calle Tierra de Barros, 4, 28820 Coslada Madrid"
636,coslada,40.423802,-3.5552882,Biblioteca Publica Municipal Rafael Alberti,Bibliotecas,1841,"Calle de la Libertad, 1, 28830 San Fernando de Henares Comunidad de Madrid"
637,coslada,40.423802,-3.5552882,Taberna del Xino,Restaurantes,219,"Calle Uruguay Frente al Numero, 1, 28822 Coslada Comunidad de Madrid"
638,coslada,40.423802,-3.5552882,Cafeteria Alberto,Restaurantes,317,"Calle de Buenos Aires, 1B, Coslada Comunidad de Madrid"
639,coslada,40.423802,-3.5552882,Domino's Pizza,Restaurantes,385,"Avenida de la Constitución, 85, 28821 Coslada Comunidad de Madrid"
640,coslada,40.423802,-3.5552882,Pastelería Agmina,Restaurantes,542,"Calle del Dr. Castroviejo, 5, 28821 Coslada Comunidad de Madrid"
641,coslada,40.423802,-3.5552882,La Mancheguita Restaurante,Restaurantes,576,"Calle Honduras, s/n, 28822 Coslada Madrid"
642,coslada,40.423802,-3.5552882,El Autor,Restaurantes,585,"Calle Pablo Neruda, 17-25, 28822 Coslada Comunidad de Madrid"
643,coslada,40.423802,-3.5552882,Vips,Restaurantes,621,"Avenida José Gárate, s/n, 28823 Coslada Comunidad de Madrid"
644,coslada,40.423802,-3.5552882,VIPS Plaza Coslada,Restaurantes,624,"Avenida de José Gárate, s/n, 28823 Coslada Comunidad de Madrid"
645,coslada,40.423802,-3.5552882,La Rambla,Restaurantes,639,Cartagena Regíón de Murcia
646,coslada,40.423802,-3.5552882,Restaurante Pizzería Mayor,Restaurantes,642,"Plaza Doctor Marañón, 3, 28821 Coslada Comunidad de Madrid"
647,coslada,40.423802,-3.5552882,Bujutsu Terapias Manuales,Gimnasios,142,"Calle Chile, 9, 28822 Coslada Comunidad de Madrid"
648,coslada,40.423802,-3.5552882,Gimnasio Bujutsu,Gimnasios,182,"Chile, 11, 28823 Coslada Comunidad de Madrid"
649,coslada,40.423802,-3.5552882,Pabellon Deportivo la Via,Gimnasios,474,"Avenida de Fuentemar, 1, 28823 Coslada Comunidad de Madrid"
650,coslada,40.423802,-3.5552882,Fitness Place,Gimnasios,570,"Avenida España, s/n, 28820 Coslada Comunidad de Madrid"
651,coslada,40.423802,-3.5552882,Centro de Yoga Kalpa Taru,Gimnasios,655,"Avenida de Berlin, 17, 28822 Coslada Comunidad de Madrid"
652,coslada,40.423802,-3.5552882,SmartFit,Gimnasios,795,"Avenida José Gárate, 5, 28823 Coslada Comunidad de Madrid"
653,coslada,40.423802,-3.5552882,Centro Wellness Kan-yu,Gimnasios,810,"Moscu, s/n, 28820 Coslada Madrid"
654,coslada,40.423802,-3.5552882,Centro Deportivo Municipal el Plantío,Gimnasios,848,"Avenida Del Plantío, 28821 Coslada Comunidad de Madrid"
655,coslada,40.423802,-3.5552882,Forus Coslada,Gimnasios,878,"Avenida Plantío, 11, 28820 Coslada Comunidad de Madrid"
656,coslada,40.423802,-3.5552882,Forus Deporte y Ocio,Gimnasios,885,"Avenida Plantío, 11 Bajo, 28821 Coslada Madrid"
657,coslada,40.423802,-3.5552882,Esto Suena - Bar Karaoke,Discotecas,887,"Calle Chile, 152, 28822 Coslada Comunidad de Madrid"
658,coslada,40.423802,-3.5552882,Paladium,Discotecas,1163,"Calle de Jesús de San Antonio, 2, 28823 Coslada Comunidad de Madrid"
659,coslada,40.423802,-3.5552882,Ikaro,Discotecas,1165,"Calle Argentina, 19, 28823 Coslada Comunidad de Madrid"
660,coslada,40.423802,-3.5552882,Sala Paladium,Discotecas,1212,"Jesús de San Antonio, 2, 28823 Coslada Comunidad de Madrid"
661,coslada,40.423802,-3.5552882,Cosdis,Discotecas,1339,"Calle de Jesus de San Antonio, 9119, 28820 Coslada Madrid"
662,coslada,40.423802,-3.5552882,Ms Discos,Discotecas,1437,"Avenida Constitución, s/n, 28821 Coslada Madrid"
663,coslada,40.423802,-3.5552882,Pub Al-Loanca,Discotecas,1679,"Calle del Olivar, 21, 28830 San Fernando de Henares Madrid"
664,cubas-de-la-sagra,40.1908352,-3.8378366,Biblioteca Municipal,Bibliotecas,95,"Calle Sagrado Corazón de Jesús, 7, 28978 Cubas de la Sagra Madrid"
665,cubas-de-la-sagra,40.1908352,-3.8378366,Los Hornos,Restaurantes,89,"Carretera Carranque, Km 2, 28978 Cubas de la Sagra Madrid"
666,cubas-de-la-sagra,40.1908352,-3.8378366,Bar Terraza Jardin,Restaurantes,202,"Calle San Sebastian, 28978 Cubas de la Sagra Comunidad de Madrid"
667,cubas-de-la-sagra,40.1908352,-3.8378366,Las Tinajas,Restaurantes,233,"Sagrado Corazón, 26, 28978 Cubas de la Sagra Comunidad de Madrid"
668,cubas-de-la-sagra,40.1908352,-3.8378366,El Bombín de Sabina,Restaurantes,417,"Calle de la Torrecilla, 23, 28978 Cubas de la Sagra Comunidad de Madrid"
669,cubas-de-la-sagra,40.1908352,-3.8378366,Quinta del Alba,Restaurantes,1106,"Carretera de Griñón a Cubas de la Sagra, Km 1, 28978 Cubas de la Sagra Comunidad de Madrid"
670,cubas-de-la-sagra,40.1908352,-3.8378366,Cafeteria Pasteleria Cubas Plaza,Restaurantes,1302,"Calle Acacias, 1, 28978 Cubas Madrid"
671,cubas-de-la-sagra,40.1908352,-3.8378366,Finca los Cotos,Restaurantes,1393,"Camino de Madrid, s/n, 28978 Cubas de la Sagra Comunidad de Madrid"
672,cubas-de-la-sagra,40.1908352,-3.8378366,Gym Lightfitness Cubas,Gimnasios,862,"Camino de Batres, 20, 28978 Cubas de la Sagra Comunidad de Madrid"
673,cubas-de-la-sagra,40.1908352,-3.8378366,Discoteca Samoa,Discotecas,1856,"Carretera de Navalcarnero a Villarejo de Salvanes, Km 21 (cuesta de la frontera sn), 28971 Griñón Comunidad de Madrid"
674,daganzo-de-arriba,40.5451953,-3.45785,Biblioteca Municipal Isabel Allende,Bibliotecas,191,"Camino Fresno, 22, 28814 Daganzo de Arriba Comunidad de Madrid"
675,daganzo-de-arriba,40.5451953,-3.45785,Ad Astra Global Facilities,Bibliotecas,592,"Camino Ancho, s/n, 28814 Daganzo de Arriba Madrid"
676,daganzo-de-arriba,40.5451953,-3.45785,Serrano Ii,Restaurantes,51,"Polígono Industrial los Frailes, Parc, 71, 28814 Daganzo de Arriba Madrid"
677,daganzo-de-arriba,40.5451953,-3.45785,Irish Tavern,Restaurantes,97,"Calle Oriente, 9, 28814  Madrid"
678,daganzo-de-arriba,40.5451953,-3.45785,Bar Polvorilla,Restaurantes,137,"Calle Alcala, 7, 28814 Daganzo de Arriba Comunidad de Madrid"
679,daganzo-de-arriba,40.5451953,-3.45785,Restaurante Punto de Origen,Restaurantes,163,"Calle Príncipe Felipe, 21, 28814 Daganzo de Arriba Comunidad de Madrid"
680,daganzo-de-arriba,40.5451953,-3.45785,Dorado,Restaurantes,163,"Calle Principe Felipe, 17, 28814 Daganzo de Arriba Comunidad de Madrid"
681,daganzo-de-arriba,40.5451953,-3.45785,Cafetería O'Donnell,Restaurantes,193,"Calle Príncipe Felipe, 27, Daganzo de Arriba Comunidad de Madrid"
682,daganzo-de-arriba,40.5451953,-3.45785,Ac cafeteria o'donell inversiones,Restaurantes,193,"Calle Principe Felipe, 27, 28814 Daganzo de Arriba Madrid"
683,daganzo-de-arriba,40.5451953,-3.45785,Los Alcaldes de Daganzo,Restaurantes,207,"Carretera Fresno, 24, 28814 Daganzo de Arriba Madrid"
684,daganzo-de-arriba,40.5451953,-3.45785,Daganzo,Restaurantes,240,"Carretera Cobeña, 1, 28814 Daganzo de Arriba Madrid"
685,daganzo-de-arriba,40.5451953,-3.45785,Boca a Boca,Restaurantes,249,"Carretera Alcalá M-118, 28814 Daganzo de Arriba Comunidad de Madrid"
686,daganzo-de-arriba,40.5451953,-3.45785,MADparapente,Gimnasios,676,"Camino Ancho, 55, 28814 Daganzo de Arriba Comunidad de Madrid"
687,daganzo-de-arriba,40.5451953,-3.45785,Gladiator Racing,Discotecas,799,"Calle de Ramon y Cajal, 25, 28814 Daganzo de Arriba Madrid"
688,escorial-el,40.5890661,-4.147394873409854,Academia Centro de Estudios Kelvin,Universidades,207,"Calle Floridablanca, 12, 28200 San Lorenzo de El Escorial Madrid"
689,escorial-el,40.5890661,-4.147394873409854,Conservatorio de Música,Universidades,236,"Calle Mar de Alborán, 1, 28500 Arganda del Rey Madrid"
690,escorial-el,40.5890661,-4.147394873409854,Colegio de Registradores de la Propiedad,Universidades,255,"Calle Rey, 28, 28200 San Lorenzo de El Escorial Madrid"
691,escorial-el,40.5890661,-4.147394873409854,Asociacion Antiguos Alumnos Real Colegio Universitario Maria Cristina de el Escorial,Universidades,260,"Paseo de los Alamillos, 2, 28200 El Escorial Comunidad de Madrid"
692,escorial-el,40.5890661,-4.147394873409854,Colegio Universitario Maria Cristina Agustinos Orden San Agustin Provincia Matritense,Universidades,287,"Alamillos, 1, 28200 El Escorial Comunidad de Madrid"
693,escorial-el,40.5890661,-4.147394873409854,Euroforum Escorial,Universidades,328,"Calle del Rey, 38, 28200 El Escorial Comunidad de Madrid"
694,escorial-el,40.5890661,-4.147394873409854,Universidad de Navarra,Universidades,328,"Calle del Rey, 38, San Lorenzo de El Escorial Madrid"
695,escorial-el,40.5890661,-4.147394873409854,Semele Proyectos Musicales,Universidades,749,"Calle Timoteo Padrós, 31, 28200 El Escorial Comunidad de Madrid"
696,escorial-el,40.5890661,-4.147394873409854,Biblioteca Publica Municipal Manuel Andujar,Bibliotecas,178,"Calle Floridablanca, 3, 28200 El Escorial Comunidad de Madrid"
697,escorial-el,40.5890661,-4.147394873409854,Biblioteca Publica Municipal Pedro Antonio de Alarcon,Bibliotecas,1330,"Calle Vista Bella, 5, 28200 El Escorial Comunidad de Madrid"
698,escorial-el,40.5890661,-4.147394873409854,Ayuntamiento de el Escorial,Bibliotecas,1574,"Plaza de España, 1, 28280 El Escorial Madrid"
699,escorial-el,40.5890661,-4.147394873409854,Biblioteca Pública Municipal del Escorial,Bibliotecas,1599,"Plaza de España, 7, 28280 El Escorial Comunidad de Madrid"
700,escorial-el,40.5890661,-4.147394873409854,Best Western Hotel Florida,Restaurantes,194,"Calle Floridablanca No 12-14, 28200 El Escorial Comunidad de Madrid"
701,escorial-el,40.5890661,-4.147394873409854,caffetteria ristorante del Arte,Restaurantes,207,"Calle Floridablanca 12-14, 28200 El Escorial Comunidad de Madrid"
702,escorial-el,40.5890661,-4.147394873409854,Cafe del Coliseo,Restaurantes,208,"Calle Floridablanca, 20, 28200 El Escorial Comunidad de Madrid"
703,escorial-el,40.5890661,-4.147394873409854,Cerveceria Don Felipe,Restaurantes,215,"Calle Floridablanca, 7, 28200 El Escorial Comunidad de Madrid"
704,escorial-el,40.5890661,-4.147394873409854,Parrilla Príncipe,Restaurantes,227,"Mariano Benavente, 12, 28200 El Escorial Comunidad de Madrid"
705,escorial-el,40.5890661,-4.147394873409854,Madrid-Sevilla,Restaurantes,235,"Calle Mariano Benavente, 1, 28200 El Escorial Comunidad de Madrid"
706,escorial-el,40.5890661,-4.147394873409854,La Cueva,Restaurantes,239,"Calle San Antón, 4, 28200 El Escorial Comunidad de Madrid"
707,escorial-el,40.5890661,-4.147394873409854,El Balcon de Piedra,Restaurantes,239,"Calle San Anton, 4, 28200 San Lorenzo de El Escorial Madrid"
708,escorial-el,40.5890661,-4.147394873409854,La Taberna de Antioquia,Restaurantes,240,"Calle Mariano Benavente, 5, 28200 El Escorial Comunidad de Madrid"
709,escorial-el,40.5890661,-4.147394873409854,Croché Cafetín,Restaurantes,241,"Calle San Lorenzo, 6, 28200 El Escorial Comunidad de Madrid"
710,escorial-el,40.5890661,-4.147394873409854,Centro de Yoga Madre Tierra,Gimnasios,402,"Juan de Austria, 2, 28200 El Escorial Comunidad de Madrid"
711,escorial-el,40.5890661,-4.147394873409854,Asana Soul,Gimnasios,488,"Calle Alfonso XII, 6, 28200 San Lorenzo de El Escorial Madrid"
712,escorial-el,40.5890661,-4.147394873409854,Centro de Artes Marciales Madre Tierra,Gimnasios,614,"Duque de Medinaceli, 45, 28200 San Lorenzo de el Escorial Madrid"
713,escorial-el,40.5890661,-4.147394873409854,Yoga Art Studio,Gimnasios,1108,"Calle Juan de Toledo, 64, 28200 San Lorenzo de El Escorial Madrid"
714,escorial-el,40.5890661,-4.147394873409854,Danza de Naturaleza,Gimnasios,1853,"Padre Gerardo Gil, 6, 28280 El Escorial Comunidad de Madrid"
715,escorial-el,40.5890661,-4.147394873409854,Latordavi,Discotecas,240,"Calle Mariano Benavente, 5, 28200 San Lorenzo de El Escorial Madrid"
716,estremera,40.1847306,-3.1062403,El Rincon de Higuerlop,Restaurantes,168,"Iglesia, 25, 28595 Estremera Comunidad de Madrid"
717,fresnedillas-de-la-oliva,40.486444,-4.1723486,Profesoresingles.com,Universidades,1001,"Calle de Hermosilla, 48, 28001 Madrid Comunidad de Madrid"
718,fresnedillas-de-la-oliva,40.486444,-4.1723486,La Hosteria de Fresnedillas,Restaurantes,193,"Calle Real, 53, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
719,fresnedillas-de-la-oliva,40.486444,-4.1723486,Taberna Amador,Restaurantes,199,"Real, 57, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
720,fresnedillas-de-la-oliva,40.486444,-4.1723486,Casa de Comidas Amador,Restaurantes,205,"Calle Real, 57, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
721,fresnedillas-de-la-oliva,40.486444,-4.1723486,Restaurante la REAL,Restaurantes,237,"Carretera de Robledo, 2, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
722,fresnedillas-de-la-oliva,40.486444,-4.1723486,Real Barbacoa,Restaurantes,237,"Carretera Robledo de Chavela, 2, 28214 Fresnedillas de la Oliva Madrid"
723,fresnedillas-de-la-oliva,40.486444,-4.1723486,El Rincón de Casavieja,Restaurantes,316,"Calle de la Iglesia, 2, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
724,fresnedillas-de-la-oliva,40.486444,-4.1723486,El Arbol del Pan,Restaurantes,333,"Carretera de Colmenar del Arroyo, 5, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
725,fresnedillas-de-la-oliva,40.486444,-4.1723486,Quesería la Cabezuela,Restaurantes,838,"Cabezuela, 14, 28214 Fresnedillas de la Oliva Comunidad de Madrid"
726,fuenlabrada,40.282476,-3.7923422,Academia Gabinete Fisico Matematico,Universidades,297,"Leganes, 8, 28945 Fuenlabrada Madrid"
727,fuenlabrada,40.282476,-3.7923422,Ilustre Colegio de Procuradores de Madrid,Universidades,761,"Calle Rumania, 2, 28943 Fuenlabrada Comunidad de Madrid"
728,fuenlabrada,40.282476,-3.7923422,Lingua Centres Madrid,Universidades,794,"Paseo de Puerto Rico, 14, 28945 Fuenlabrada Comunidad de Madrid"
729,fuenlabrada,40.282476,-3.7923422,Victor Jara,Universidades,1060,"Avenida de las Naciones, 45, 28943 Fuenlabrada Comunidad de Madrid"
